106/10/03,11724,52965,4.51,4.53,4.50,4.53,X0.00,10,
106/10/05,1112,4939,4.46,4.46,4.46,4.46,-0.07,5,
106/10/06,271,1208,--,--,--,--,0.00,2,
106/10/11,5,22,--,--,--,--,0.00,1,
106/10/12,2001,9004,4.50,4.50,4.50,4.50,X0.00,2,
106/10/13,1,4,--,--,--,--,0.00,1,
106/10/16,2,8,--,--,--,--,0.00,2,
106/10/17,14612,62015,4.25,4.25,4.25,4.25,X0.00,7,
106/10/18,2770,11718,4.30,4.30,4.30,4.30,+0.05,4,
106/10/19,814,3220,--,--,--,--,0.00,5,
106/10/20,6,24,--,--,--,--,0.00,6,
106/10/23,7001,28704,4.10,4.10,4.10,4.10,X0.00,4,
106/10/24,7372,32731,4.34,4.48,4.34,4.48,+0.38,12,
106/10/25,8025,35456,4.40,4.45,4.40,4.45,-0.03,7,
106/10/26,10400,46590,4.45,4.76,4.45,4.76,+0.31,4,
106/10/27,38,165,--,--,--,--,0.00,2,
106/10/30,14960,68817,5.03,5.03,4.50,4.50,X0.00,35,
106/10/31,82826,355827,4.21,4.85,4.21,4.30,-0.20,41,
106/09/01,4000,19980,5.00,5.00,4.98,4.98,+0.07,4,
106/09/04,5500,26875,4.85,5.05,4.85,5.05,+0.07,4,
106/09/05,20231,99179,4.87,5.04,4.87,5.04,-0.01,14,
106/09/06,1487,7635,5.20,5.20,5.20,5.20,+0.16,12,
106/09/07,503,2411,--,--,--,--,0.00,5,
106/09/08,1171,5807,5.00,5.00,5.00,5.00,X0.00,4,
106/09/11,1585,7934,5.11,5.11,5.11,5.11,+0.11,5,
106/09/12,53495,246150,4.60,4.60,4.60,4.60,-0.51,27,
106/09/13,11177,53954,4.88,4.88,4.77,4.77,+0.17,9,
106/09/14,4000,19040,4.76,4.76,4.76,4.76,-0.01,3,
106/09/15,4199,19979,4.53,4.97,4.53,4.97,+0.21,6,
106/09/18,5142,24124,4.63,4.95,4.63,4.95,-0.02,3,
106/09/19,341,1572,--,--,--,--,0.00,1,
106/09/20,1,5,--,--,--,--,0.00,1,
106/09/21,5561,26386,4.74,4.74,4.74,4.74,X0.00,7,
106/09/22,2002,9110,4.55,4.55,4.55,4.55,-0.19,2,
106/09/25,13003,59343,4.55,4.61,4.55,4.61,+0.06,5,
106/09/26,12186,59143,4.86,4.86,4.86,4.86,+0.25,6,
106/09/27,1467,7193,5.00,5.00,5.00,5.00,+0.14,5,
106/09/28,32715,150415,4.56,4.73,4.56,4.73,-0.27,15,
106/09/29,3,14,--,--,--,--,0.00,1,
106/09/30,500,2185,--,--,--,--,0.00,7,
106/12/01,33682,279684,8.38,8.38,8.21,8.21,-0.87,33,
106/12/04,23057,176757,7.63,7.85,7.63,7.85,-0.36,53,
106/12/05,40988,327131,7.84,8.00,7.84,8.00,+0.15,30,
106/12/06,8551,64524,7.54,7.96,7.54,7.58,-0.42,14,
106/12/07,18896,145156,7.58,7.72,7.58,7.72,+0.14,18,
106/12/08,7835,60162,7.70,7.70,7.70,7.70,-0.02,5,
106/12/11,8200,63138,7.70,7.70,7.70,7.70,0.00,7,
106/12/12,11982,88372,7.70,7.78,7.33,7.33,-0.37,11,
106/12/13,11479,84277,7.35,7.40,7.35,7.40,+0.07,15,
106/12/14,16998,134253,7.51,8.05,7.51,8.05,+0.65,19,
106/12/15,45674,371384,8.04,8.21,8.00,8.00,-0.05,23,
106/12/18,63648,508362,8.00,8.06,7.90,8.06,+0.06,47,
106/12/19,220,1815,--,--,--,--,0.00,3,
106/12/20,684,5217,--,--,--,--,0.00,28,
106/12/21,3926,30811,7.85,7.85,7.85,7.85,X0.00,13,
106/12/22,6,51,--,--,--,--,0.00,2,
106/12/25,49,374,--,--,--,--,0.00,13,
106/12/26,32412,248613,7.07,8.00,7.07,8.00,X0.00,48,
106/12/27,3107,24823,8.00,8.00,8.00,8.00,0.00,17,
106/12/28,157,1217,--,--,--,--,0.00,24,
106/12/29,4165,33049,7.95,7.95,7.95,7.95,X0.00,25,
106/11/01,14016,59781,4.30,4.30,4.20,4.20,-0.10,12,
106/11/02,91500,374794,4.01,4.39,4.01,4.39,+0.19,19,
106/11/03,35307,143704,4.06,4.08,4.06,4.08,-0.31,21,
106/11/06,23042,91366,3.81,4.00,3.81,4.00,-0.08,52,
106/11/07,10206,43829,4.30,4.30,4.30,4.30,+0.30,27,
106/11/08,25520,103729,4.03,4.08,4.03,4.08,-0.22,28,
106/11/09,25446,102818,3.77,4.07,3.77,4.07,-0.01,11,
106/11/10,44562,185224,4.13,4.23,4.13,4.23,+0.16,14,
106/11/13,30502,122391,4.25,4.25,3.93,4.00,-0.23,25,
106/11/14,45846,200398,4.40,4.40,4.28,4.40,+0.40,32,
106/11/15,82520,346138,3.96,4.60,3.96,4.60,+0.20,54,
106/11/27,1008,11791,--,--,--,--,0.00,6,
106/11/28,19649,218102,11.10,11.10,11.10,11.10,X0.00,19,
106/11/29,31961,320775,10.20,10.20,9.99,9.99,-1.11,38,
106/11/30,17364,159076,9.26,9.26,9.08,9.08,-0.91,17,
106/10/02,547,2466,--,--,--,--,0.00,2,
106/10/03,11724,52965,4.51,4.53,4.50,4.53,X0.00,10,
106/10/05,1112,4939,4.46,4.46,4.46,4.46,-0.07,5,
106/10/06,271,1208,--,--,--,--,0.00,2,
106/10/11,5,22,--,--,--,--,0.00,1,
106/10/12,2001,9004,4.50,4.50,4.50,4.50,X0.00,2,
106/10/13,1,4,--,--,--,--,0.00,1,
106/10/16,2,8,--,--,--,--,0.00,2,
106/10/17,14612,62015,4.25,4.25,4.25,4.25,X0.00,7,
106/10/18,2770,11718,4.30,4.30,4.30,4.30,+0.05,4,
106/10/19,814,3220,--,--,--,--,0.00,5,
106/10/20,6,24,--,--,--,--,0.00,6,
106/10/23,7001,28704,4.10,4.10,4.10,4.10,X0.00,4,
106/10/24,7372,32731,4.34,4.48,4.34,4.48,+0.38,12,
106/10/25,8025,35456,4.40,4.45,4.40,4.45,-0.03,7,
106/10/26,10400,46590,4.45,4.76,4.45,4.76,+0.31,4,
106/10/27,38,165,--,--,--,--,0.00,2,
106/10/30,14960,68817,5.03,5.03,4.50,4.50,X0.00,35,
106/10/31,82826,355827,4.21,4.85,4.21,4.30,-0.20,41,
106/09/01,4000,19980,5.00,5.00,4.98,4.98,+0.07,4,
106/09/04,5500,26875,4.85,5.05,4.85,5.05,+0.07,4,
106/09/05,20231,99179,4.87,5.04,4.87,5.04,-0.01,14,
106/09/06,1487,7635,5.20,5.20,5.20,5.20,+0.16,12,
106/09/07,503,2411,--,--,--,--,0.00,5,
106/09/08,1171,5807,5.00,5.00,5.00,5.00,X0.00,4,
106/09/11,1585,7934,5.11,5.11,5.11,5.11,+0.11,5,
106/09/12,53495,246150,4.60,4.60,4.60,4.60,-0.51,27,
106/09/13,11177,53954,4.88,4.88,4.77,4.77,+0.17,9,
106/09/14,4000,19040,4.76,4.76,4.76,4.76,-0.01,3,
106/09/15,4199,19979,4.53,4.97,4.53,4.97,+0.21,6,
106/09/18,5142,24124,4.63,4.95,4.63,4.95,-0.02,3,
106/09/19,341,1572,--,--,--,--,0.00,1,
106/09/20,1,5,--,--,--,--,0.00,1,
106/09/21,5561,26386,4.74,4.74,4.74,4.74,X0.00,7,
106/09/22,2002,9110,4.55,4.55,4.55,4.55,-0.19,2,
106/09/25,13003,59343,4.55,4.61,4.55,4.61,+0.06,5,
106/09/26,12186,59143,4.86,4.86,4.86,4.86,+0.25,6,
106/09/27,1467,7193,5.00,5.00,5.00,5.00,+0.14,5,
106/09/28,32715,150415,4.56,4.73,4.56,4.73,-0.27,15,
106/09/29,3,14,--,--,--,--,0.00,1,
106/09/30,500,2185,--,--,--,--,0.00,7,
106/08/01,15137,84140,5.60,5.60,5.40,5.40,-0.19,6,
106/08/02,3486,19455,5.60,5.60,5.60,5.60,+0.20,6,
106/08/03,2461,13433,5.50,5.50,5.50,5.50,-0.10,5,
106/08/04,2000,11300,5.65,5.65,5.65,5.65,+0.15,1,
106/08/07,14688,80348,5.40,5.60,5.40,5.60,-0.05,14,
106/08/08,3005,16797,5.59,5.59,5.59,5.59,-0.01,3,
106/08/09,1580,8810,5.62,5.62,5.62,5.62,+0.03,3,
106/08/10,2000,11000,5.50,5.50,5.50,5.50,-0.12,2,
106/08/11,7501,40789,5.50,5.51,5.39,5.39,-0.11,9,
106/08/14,2084,10873,5.39,5.39,5.39,5.39,0.00,7,
106/08/15,6050,31456,5.20,5.20,5.20,5.20,-0.19,3,
106/08/16,24295,114770,4.68,5.17,4.68,5.17,-0.03,13,
106/08/17,10147,51914,5.15,5.15,5.10,5.15,-0.02,10,
106/08/18,2038,10564,5.19,5.19,5.19,5.19,+0.04,3,
106/08/21,6002,31150,5.19,5.19,5.19,5.19,0.00,4,
106/08/22,1082,5886,5.46,5.46,5.46,5.46,+0.27,5,
106/08/23,1002,5480,5.47,5.47,5.47,5.47,+0.01,2,
106/08/24,7420,37919,5.11,5.11,5.11,5.11,-0.36,10,
106/08/25,1752,8318,4.75,4.75,4.75,4.75,-0.36,9,
106/08/28,9080,46763,5.15,5.15,5.15,5.15,+0.40,12,
106/08/29,23500,112639,5.15,5.15,4.64,5.15,0.00,17,
106/08/30,8000,40060,4.98,5.20,4.98,5.20,+0.05,3,
106/08/31,12744,62930,5.19,5.19,4.90,4.91,-0.29,13,
106/07/03,38646,233553,5.09,6.17,5.09,6.17,+0.56,22,
106/07/04,82759,540408,6.30,6.59,5.92,6.59,+0.42,23,
106/07/05,1362000,9831038,6.50,6.50,6.07,6.07,-0.52,12,
106/07/06,2,12,--,--,--,--,0.00,2,
106/07/07,9522,57282,6.00,6.03,6.00,6.03,X0.00,7,
106/07/10,1017,6360,6.25,6.25,6.25,6.25,+0.22,10,
106/07/11,1449,8953,6.28,6.28,6.28,6.28,+0.03,5,
106/07/12,1759,10113,--,--,--,--,0.00,5,
106/07/13,500,2914,--,--,--,--,0.00,2,
106/07/14,9042,53982,5.97,5.97,5.97,5.97,X0.00,4,
106/07/17,28125,157143,5.60,5.60,5.43,5.43,-0.54,8,
106/07/18,15632,87537,5.60,5.60,5.60,5.60,+0.17,8,
106/07/19,22520,124890,5.31,5.60,5.31,5.59,-0.01,11,
106/07/20,1,5,--,--,--,--,0.00,1,
106/07/21,186,1022,--,--,--,--,0.00,6,
106/07/24,5000,28720,5.84,5.84,5.60,5.60,X0.00,2,
106/07/25,284,1512,--,--,--,--,0.00,6,
106/07/26,2327,13189,5.70,5.70,5.70,5.70,X0.00,6,
106/07/27,3004,17175,5.75,5.75,5.70,5.70,0.00,3,
106/07/28,428,2352,--,--,--,--,0.00,5,
106/07/31,3113,17386,5.59,5.59,5.59,5.59,X0.00,5,
106/06/01,8543,50299,5.61,6.00,5.61,6.00,+0.10,15,
106/06/02,22002,144432,6.58,6.58,6.56,6.56,+0.56,8,
106/06/03,9,58,--,--,--,--,0.00,2,
106/06/05,12258,84055,5.96,7.05,5.96,7.05,X0.00,12,
106/06/06,10502,73714,7.02,7.02,7.02,7.02,-0.03,7,
106/06/07,47759,307680,6.46,6.46,6.41,6.45,-0.57,17,
106/06/08,7615,50049,6.60,6.60,6.60,6.60,+0.15,6,
106/06/09,33002,203182,6.03,6.58,6.02,6.02,-0.58,13,
106/06/12,49776,305727,5.50,6.29,5.50,6.29,+0.27,17,
106/06/13,42596,279678,6.62,6.62,6.50,6.58,+0.29,16,
106/06/14,24003,156848,6.58,6.75,6.06,6.75,+0.17,10,
106/06/15,29002,177512,6.12,6.13,6.10,6.10,-0.65,13,
106/06/16,15500,85234,5.49,5.51,5.49,5.51,-0.59,7,
106/06/19,79035,456873,5.50,5.81,5.50,5.80,+0.29,26,
106/06/20,13393,77096,5.82,5.82,5.72,5.72,-0.08,9,
106/06/21,26000,154760,5.98,5.98,5.86,5.86,+0.14,6,
106/06/22,44567,264601,5.77,5.98,5.77,5.97,+0.11,13,
106/06/23,26597,154386,5.80,5.90,5.80,5.80,-0.17,9,
106/06/26,35721,203536,5.70,5.70,5.70,5.70,-0.10,9,
106/06/27,9073,50941,5.70,5.70,5.51,5.51,-0.19,5,
106/06/28,40001,220005,5.50,5.50,5.50,5.50,-0.01,4,
106/06/29,40543,233889,6.02,6.02,5.02,5.10,-0.40,12,
106/06/30,19006,104991,5.49,5.61,5.49,5.61,+0.51,10,
106/05/02,60012,424980,6.80,7.10,6.80,7.10,+0.25,10,
106/05/03,62495,428098,6.85,6.85,6.85,6.85,-0.25,8,
106/05/04,50001,340506,6.81,6.81,6.81,6.81,-0.04,3,
106/05/05,169252,1186432,6.80,7.10,6.80,7.10,+0.29,15,
106/05/08,77090,527182,6.80,7.00,6.80,6.80,-0.30,11,
106/05/09,110170,754162,6.50,6.98,6.50,6.98,+0.18,13,
106/05/10,22363,158454,7.09,7.09,7.09,7.09,+0.11,8,
106/05/11,49572,330857,6.42,6.70,6.42,6.70,-0.39,7,
106/05/12,104082,697394,6.70,6.73,6.70,6.73,+0.03,19,
106/05/15,75521,505741,6.69,6.70,6.69,6.70,-0.03,10,
106/05/16,121073,810464,6.69,6.70,6.69,6.70,0.00,13,
106/05/17,60188,402610,6.69,6.69,6.69,6.69,-0.01,6,
106/05/18,151001,1008904,6.60,6.69,6.60,6.69,0.00,14,
106/05/19,57049,378298,6.64,6.64,6.63,6.63,-0.06,22,
106/05/22,37510,233261,6.10,6.59,6.10,6.59,-0.04,10,
106/05/23,22161,136627,6.15,6.50,6.15,6.15,-0.44,10,
106/05/24,31502,193671,6.15,6.15,6.15,6.15,0.00,11,
106/05/25,13510,77254,5.60,6.20,5.60,5.70,-0.45,8,
106/05/26,5001,26785,5.32,5.41,5.32,5.41,-0.29,3,
106/05/31,7183,42328,5.90,5.90,5.90,5.90,+0.49,3,
106/04/05,103125,656682,6.34,6.40,6.34,6.40,+0.05,115,
106/04/06,230068,1472218,6.39,6.40,6.39,6.40,0.00,80,
106/04/07,263500,1686484,6.40,6.41,6.40,6.40,0.00,50,
106/04/10,462500,2959800,6.40,6.40,6.40,6.40,0.00,104,
106/04/11,246005,1578871,6.40,6.45,6.40,6.45,+0.05,81,
106/04/12,216115,1403507,6.45,6.52,6.45,6.52,+0.07,68,
106/04/13,48631,319674,6.55,6.60,6.55,6.60,+0.08,73,
106/04/14,548092,3659879,6.60,6.68,6.60,6.68,+0.08,71,
106/04/17,550717,4003248,6.70,7.30,6.70,7.30,+0.62,80,
106/04/18,2834103,21215323,7.33,7.35,6.81,7.28,-0.02,106,
106/04/19,999576,7368906,7.40,7.40,7.35,7.35,+0.07,122,
106/04/20,250505,1827089,7.32,7.32,7.29,7.29,-0.06,30,
106/04/21,50008,364556,7.29,7.29,7.29,7.29,0.00,12,
106/04/24,170820,1244128,7.28,7.29,7.20,7.29,0.00,18,
106/04/25,262002,1875077,6.80,7.29,6.80,7.29,0.00,24,
106/04/26,108004,782252,7.24,7.25,7.24,7.24,-0.05,15,
106/04/27,10378,74821,7.24,7.24,7.20,7.20,-0.04,5,
106/04/28,100680,686952,6.80,6.85,6.80,6.85,-0.35,8,
106/03/01,25386,158645,6.25,6.25,6.25,6.25,0.00,67,
106/03/02,107027,666497,6.25,6.27,6.00,6.00,-0.25,26,
106/03/03,148500,922100,6.20,6.30,6.20,6.20,+0.20,19,
106/03/06,1083,6697,--,--,--,--,0.00,80,
106/03/07,107152,669635,6.29,6.29,6.01,6.25,X0.00,53,
106/03/08,178054,1100184,5.81,6.25,5.81,6.24,-0.01,62,
106/03/09,251156,1567591,6.25,6.25,6.01,6.25,+0.01,70,
106/03/10,58035,363360,6.80,6.80,6.05,6.25,0.00,42,
106/03/13,6103,38246,6.27,6.27,6.27,6.27,+0.02,99,
106/03/14,144670,911224,6.29,6.30,6.29,6.30,+0.03,57,
106/03/15,91701,576548,6.01,6.33,6.01,6.30,0.00,48,
106/03/16,58043,365660,6.30,6.30,6.30,6.30,0.00,38,
106/03/17,232430,1476888,6.30,6.48,6.30,6.48,+0.18,77,
106/03/20,2612,16624,6.40,6.40,6.40,6.40,-0.08,105,
106/03/21,30179,190102,6.30,6.30,6.30,6.30,-0.10,32,
106/03/22,65668,413587,6.29,6.30,6.29,6.30,0.00,29,
106/03/23,61342,388472,5.97,6.40,5.97,6.33,+0.03,59,
106/03/24,78182,494288,5.90,6.40,5.90,6.30,-0.03,33,
106/03/27,156211,998167,6.28,6.45,6.28,6.30,0.00,220,
106/03/28,120000,760970,6.00,6.47,6.00,6.47,+0.17,62,
106/03/29,51187,322442,6.30,6.30,6.30,6.30,-0.17,53,
106/03/30,124886,788076,6.20,6.33,6.20,6.33,+0.03,70,
106/03/31,149135,946821,6.35,6.37,6.30,6.35,+0.02,42,
106/02/02,1011,6778,6.71,6.71,6.71,6.71,+0.61,10,
106/02/03,20123,128265,6.70,6.70,6.05,6.06,-0.65,16,
106/02/06,29020,181880,6.30,6.30,6.08,6.09,+0.03,22,
106/02/07,52182,315836,6.10,6.19,5.72,6.19,+0.10,18,
106/02/08,4092,24068,5.76,5.93,5.76,5.93,-0.26,21,
106/02/09,176110,986303,5.45,5.61,5.45,5.61,-0.32,53,
106/02/10,31014,166306,5.21,5.40,5.21,5.40,-0.21,14,
106/02/13,14997,86539,5.85,5.85,5.76,5.77,+0.37,34,
106/02/14,146023,908898,5.79,6.33,5.79,6.25,+0.48,40,
106/02/15,32087,194667,5.83,6.30,5.83,5.95,-0.30,20,
106/02/16,138250,861291,5.69,6.30,5.69,6.30,+0.35,36,
106/02/17,36175,225482,5.93,6.30,5.93,6.30,0.00,37,
106/02/18,2501,14498,5.73,5.88,5.73,5.88,-0.42,27,
106/02/20,42061,258865,5.46,6.28,5.46,6.27,+0.39,36,
106/02/21,16244,101903,6.27,6.28,6.27,6.28,+0.01,26,
106/02/22,5400,33634,6.25,6.25,6.25,6.25,-0.03,14,
106/02/23,38142,231274,5.67,6.28,5.67,6.28,+0.03,27,
106/02/24,24623,152307,6.24,6.25,5.85,6.25,-0.03,19,
106/01/03,5055,31733,6.28,6.28,6.28,6.28,+0.10,10,
106/01/04,27055,164656,5.83,6.25,5.82,6.25,-0.03,6,
106/01/05,25156,152134,5.90,6.18,5.90,6.00,-0.25,18,
106/01/06,3,18,--,--,--,--,0.00,3,
106/01/09,22,139,--,--,--,--,0.00,14,
106/01/10,1008,5661,5.61,5.61,5.61,5.61,X0.00,5,
106/01/11,2150,11420,5.31,5.31,5.31,5.31,-0.30,10,
106/01/12,66222,367881,5.31,5.84,5.31,5.84,+0.53,20,
106/01/13,18021,111526,5.70,6.25,5.70,6.25,+0.41,19,
106/01/16,70013,423118,6.00,6.20,6.00,6.01,-0.24,16,
106/01/17,15090,91640,5.69,6.19,5.69,6.15,+0.14,16,
106/01/18,124209,771445,6.20,6.25,5.81,6.25,+0.10,33,
106/01/19,29560,176241,6.00,6.15,5.88,6.15,-0.10,19,
106/01/20,14514,88580,6.13,6.15,5.90,6.15,0.00,20,
106/01/23,14220,84862,5.93,6.13,5.88,6.13,-0.02,19,
106/01/24,32136,195897,6.09,6.14,6.05,6.10,-0.03,14,
105/12/01,47440,260432,5.50,5.60,5.40,5.40,-0.10,9,
105/12/02,116332,636326,5.25,5.60,5.25,5.60,+0.20,20,
105/12/05,60001,335732,5.60,5.60,5.59,5.60,0.00,16,
105/12/06,22902,127669,5.60,5.60,5.38,5.38,-0.22,7,
105/12/07,33500,184809,5.50,5.64,5.31,5.64,+0.26,9,
105/12/08,7101,40149,5.65,5.66,5.65,5.66,+0.02,6,
105/12/09,43169,256703,5.65,6.21,5.65,6.21,+0.55,11,
105/12/12,17515,105720,6.21,6.21,6.00,6.00,-0.21,9,
105/12/13,5288,32478,6.15,6.15,6.15,6.15,+0.15,6,
105/12/14,3529,21049,6.00,6.01,6.00,6.01,-0.14,8,
105/12/15,10099,59362,5.88,5.88,5.88,5.88,-0.13,7,
105/12/16,2227,12428,5.61,5.61,5.61,5.61,-0.27,7,
105/12/19,11325,67461,5.99,5.99,5.99,5.99,+0.38,13,
105/12/20,5804,34264,5.95,5.95,5.95,5.95,-0.04,9,
105/12/21,3000,17700,5.90,5.90,5.90,5.90,-0.05,1,
105/12/22,3,15,--,--,--,--,0.00,3,
105/12/23,68586,394789,5.31,6.15,5.31,6.10,X0.00,21,
105/12/26,19013,115358,6.07,6.07,6.06,6.07,-0.03,20,
105/12/27,24059,147729,6.09,6.20,6.09,6.20,+0.13,7,
105/12/28,37079,224737,5.86,6.20,5.85,6.20,0.00,12,
105/12/29,30005,177970,5.68,6.20,5.68,6.20,0.00,9,
105/12/30,31002,189260,6.00,6.18,6.00,6.18,-0.02,9,
105/11/01,25273,123035,4.87,4.87,4.87,4.87,+0.44,13,
105/11/02,12266,63769,4.48,5.30,4.48,5.30,+0.43,9,
105/11/03,21002,111280,5.28,5.30,5.28,5.30,0.00,9,
105/11/04,1,5,--,--,--,--,0.00,1,
105/11/07,10005,50025,5.00,5.00,5.00,5.00,X0.00,6,
105/11/08,24001,126604,4.65,5.40,4.65,5.40,+0.40,5,
105/11/09,29599,147938,5.00,5.00,5.00,5.00,-0.40,10,
105/11/10,51025,273525,5.00,5.40,5.00,5.40,+0.40,8,
105/11/11,82844,448359,5.40,5.88,4.99,4.99,-0.41,15,
105/11/14,36619,194144,5.14,5.40,5.14,5.14,+0.15,14,
105/11/15,692,3256,--,--,--,--,0.00,6,
105/11/16,8965,49416,5.55,5.55,5.55,5.55,X0.00,7,
