106/11/17,1109,20511,18.50,18.50,18.50,18.50,X0.00,2,
106/11/20,13000,240600,18.50,18.60,18.50,18.60,+0.10,3,
106/11/21,2000,37600,18.80,18.80,18.80,18.80,+0.20,1,
106/11/22,4333,82993,19.20,19.20,19.20,19.20,+0.40,5,
106/11/23,17159,319541,18.30,19.10,18.30,18.50,-0.70,16,
106/11/24,10061,190337,19.45,19.45,18.50,18.50,0.00,11,
106/11/27,5000,90850,18.50,18.50,18.05,18.05,-0.45,5,
106/11/28,1000,18350,18.35,18.35,18.35,18.35,+0.30,1,
106/11/29,0,0,--,--,--,--,0.00,0,
106/11/30,1000,18700,18.70,18.70,18.70,18.70,X0.00,1,
106/10/02,5000,91200,18.20,18.30,18.20,18.20,-0.05,5,
106/10/03,3000,54600,18.20,18.20,18.20,18.20,0.00,1,
106/10/05,0,0,--,--,--,--,0.00,0,
106/10/06,7000,126650,18.10,18.10,18.05,18.05,X0.00,2,
106/10/11,16045,291496,18.05,18.20,18.05,18.20,+0.15,5,
106/10/12,0,0,--,--,--,--,0.00,0,
106/10/13,0,0,--,--,--,--,0.00,0,
106/10/16,0,0,--,--,--,--,0.00,0,
106/10/17,1000,18200,18.20,18.20,18.20,18.20,X0.00,1,
106/10/18,1000,18200,18.20,18.20,18.20,18.20,0.00,1,
106/10/19,3000,54600,18.20,18.20,18.20,18.20,0.00,3,
106/10/20,0,0,--,--,--,--,0.00,0,
106/10/23,1889,33472,17.65,17.65,17.65,17.65,X0.00,4,
106/10/24,0,0,--,--,--,--,0.00,0,
106/10/25,2000,36500,18.25,18.25,18.25,18.25,X0.00,2,
106/10/26,14150,258200,18.25,18.25,18.25,18.25,0.00,3,
106/10/27,2219,39198,17.65,17.65,17.65,17.65,-0.60,4,
106/10/30,1000,18150,18.15,18.15,18.15,18.15,+0.50,1,
106/10/31,1000,18150,18.15,18.15,18.15,18.15,0.00,1,
106/09/01,5000,92000,18.40,18.40,18.40,18.40,X0.00,1,
106/09/04,0,0,--,--,--,--,0.00,0,
106/09/05,6000,108600,18.10,18.10,18.10,18.10,X0.00,4,
106/09/06,0,0,--,--,--,--,0.00,0,
106/09/07,0,0,--,--,--,--,0.00,0,
106/09/08,6000,109200,18.20,18.20,18.20,18.20,X0.00,2,
106/09/11,1,18,--,--,--,--,0.00,1,
106/09/12,12000,219600,18.30,18.30,18.30,18.30,X0.00,1,
106/09/13,0,0,--,--,--,--,0.00,0,
106/09/14,2021,36973,18.30,18.30,18.30,18.30,X0.00,2,
106/09/15,0,0,--,--,--,--,0.00,0,
106/09/18,7000,128100,18.30,18.30,18.30,18.30,X0.00,1,
106/09/19,2000,36600,18.30,18.30,18.30,18.30,0.00,2,
106/09/20,16000,290450,18.20,18.20,17.65,18.00,-0.30,4,
106/09/21,0,0,--,--,--,--,0.00,0,
106/09/22,1000,18400,18.40,18.40,18.40,18.40,X0.00,1,
106/09/25,2000,36800,18.40,18.40,18.40,18.40,0.00,1,
106/09/26,0,0,--,--,--,--,0.00,0,
106/09/27,5000,92000,18.40,18.40,18.40,18.40,X0.00,2,
106/09/28,5009,92264,18.50,18.50,18.40,18.40,0.00,4,
106/09/29,3000,55200,18.40,18.40,18.40,18.40,0.00,1,
106/09/30,14773,253657,17.10,18.25,17.10,18.25,-0.15,12,
106/12/01,1100,20730,18.90,18.90,18.90,18.90,+0.20,2,
106/12/04,3000,56650,18.85,18.90,18.85,18.90,0.00,3,
106/12/05,3000,55600,18.95,18.95,18.30,18.30,-0.60,3,
106/12/06,155000,2790450,18.00,18.50,17.95,17.95,-0.35,3,
106/12/07,0,0,--,--,--,--,0.00,0,
106/12/08,24000,434400,18.10,18.10,18.10,18.10,X0.00,1,
106/12/11,3000,56250,18.60,18.85,18.60,18.85,+0.75,3,
106/12/12,0,0,--,--,--,--,0.00,0,
106/12/13,0,0,--,--,--,--,0.00,0,
106/12/14,15000,277950,18.50,18.95,18.50,18.95,X0.00,3,
106/12/15,144000,2728750,18.95,18.95,18.90,18.90,-0.05,2,
106/12/18,6000,111300,18.90,18.90,18.25,18.75,-0.15,6,
106/12/19,0,0,--,--,--,--,0.00,0,
106/12/20,0,0,--,--,--,--,0.00,0,
106/12/21,13000,244400,18.80,18.80,18.80,18.80,X0.00,2,
106/12/22,0,0,--,--,--,--,0.00,0,
106/12/25,11000,203200,18.90,19.20,17.90,18.40,X0.00,11,
106/12/26,0,0,--,--,--,--,0.00,0,
106/12/27,9000,167000,18.50,19.00,18.50,19.00,X0.00,2,
106/12/28,3000,54350,18.10,18.15,18.10,18.10,-0.90,3,
106/12/29,8374,150644,18.45,18.45,17.75,17.75,-0.35,9,
106/11/01,1000,18250,18.25,18.25,18.25,18.25,+0.10,1,
106/11/02,0,0,--,--,--,--,0.00,0,
106/11/03,0,0,--,--,--,--,0.00,0,
106/11/06,5000,91000,18.20,18.20,18.20,18.20,X0.00,1,
106/11/07,0,0,--,--,--,--,0.00,0,
106/11/08,6000,109200,18.20,18.20,18.20,18.20,X0.00,1,
106/11/09,0,0,--,--,--,--,0.00,0,
106/11/10,4002,72884,18.20,18.25,18.20,18.20,X0.00,5,
106/11/13,0,0,--,--,--,--,0.00,0,
106/11/14,4000,72800,18.50,18.50,18.10,18.10,X0.00,2,
106/11/15,2000,36950,18.35,18.60,18.35,18.60,+0.50,2,
106/11/16,0,0,--,--,--,--,0.00,0,
106/11/17,1109,20511,18.50,18.50,18.50,18.50,X0.00,2,
106/11/20,13000,240600,18.50,18.60,18.50,18.60,+0.10,3,
106/11/21,2000,37600,18.80,18.80,18.80,18.80,+0.20,1,
106/11/22,4333,82993,19.20,19.20,19.20,19.20,+0.40,5,
106/11/23,17159,319541,18.30,19.10,18.30,18.50,-0.70,16,
106/11/24,10061,190337,19.45,19.45,18.50,18.50,0.00,11,
106/11/27,5000,90850,18.50,18.50,18.05,18.05,-0.45,5,
106/11/28,1000,18350,18.35,18.35,18.35,18.35,+0.30,1,
106/11/29,0,0,--,--,--,--,0.00,0,
106/11/30,1000,18700,18.70,18.70,18.70,18.70,X0.00,1,
106/10/02,5000,91200,18.20,18.30,18.20,18.20,-0.05,5,
106/10/03,3000,54600,18.20,18.20,18.20,18.20,0.00,1,
106/10/05,0,0,--,--,--,--,0.00,0,
106/10/06,7000,126650,18.10,18.10,18.05,18.05,X0.00,2,
106/10/11,16045,291496,18.05,18.20,18.05,18.20,+0.15,5,
106/10/12,0,0,--,--,--,--,0.00,0,
106/10/13,0,0,--,--,--,--,0.00,0,
106/10/16,0,0,--,--,--,--,0.00,0,
106/10/17,1000,18200,18.20,18.20,18.20,18.20,X0.00,1,
106/10/18,1000,18200,18.20,18.20,18.20,18.20,0.00,1,
106/10/19,3000,54600,18.20,18.20,18.20,18.20,0.00,3,
106/10/20,0,0,--,--,--,--,0.00,0,
106/10/23,1889,33472,17.65,17.65,17.65,17.65,X0.00,4,
106/10/24,0,0,--,--,--,--,0.00,0,
106/10/25,2000,36500,18.25,18.25,18.25,18.25,X0.00,2,
106/10/26,14150,258200,18.25,18.25,18.25,18.25,0.00,3,
106/10/27,2219,39198,17.65,17.65,17.65,17.65,-0.60,4,
106/10/30,1000,18150,18.15,18.15,18.15,18.15,+0.50,1,
106/10/31,1000,18150,18.15,18.15,18.15,18.15,0.00,1,
106/09/01,5000,92000,18.40,18.40,18.40,18.40,X0.00,1,
106/09/04,0,0,--,--,--,--,0.00,0,
106/09/05,6000,108600,18.10,18.10,18.10,18.10,X0.00,4,
106/09/06,0,0,--,--,--,--,0.00,0,
106/09/07,0,0,--,--,--,--,0.00,0,
106/09/08,6000,109200,18.20,18.20,18.20,18.20,X0.00,2,
106/09/11,1,18,--,--,--,--,0.00,1,
106/09/12,12000,219600,18.30,18.30,18.30,18.30,X0.00,1,
106/09/13,0,0,--,--,--,--,0.00,0,
106/09/14,2021,36973,18.30,18.30,18.30,18.30,X0.00,2,
106/09/15,0,0,--,--,--,--,0.00,0,
106/09/18,7000,128100,18.30,18.30,18.30,18.30,X0.00,1,
106/09/19,2000,36600,18.30,18.30,18.30,18.30,0.00,2,
106/09/20,16000,290450,18.20,18.20,17.65,18.00,-0.30,4,
106/09/21,0,0,--,--,--,--,0.00,0,
106/09/22,1000,18400,18.40,18.40,18.40,18.40,X0.00,1,
106/09/25,2000,36800,18.40,18.40,18.40,18.40,0.00,1,
106/09/26,0,0,--,--,--,--,0.00,0,
106/09/27,5000,92000,18.40,18.40,18.40,18.40,X0.00,2,
106/09/28,5009,92264,18.50,18.50,18.40,18.40,0.00,4,
106/09/29,3000,55200,18.40,18.40,18.40,18.40,0.00,1,
106/09/30,14773,253657,17.10,18.25,17.10,18.25,-0.15,12,
106/08/01,8001,143218,17.90,17.90,17.90,17.90,X0.00,2,
106/08/02,243,3936,--,--,--,--,0.00,1,
106/08/03,0,0,--,--,--,--,0.00,0,
106/08/04,1,17,--,--,--,--,0.00,1,
106/08/07,12249,219143,17.90,17.90,17.90,17.90,X0.00,5,
106/08/08,0,0,--,--,--,--,0.00,0,
106/08/09,2000,34900,17.45,17.45,17.45,17.45,X0.00,2,
106/08/10,0,0,--,--,--,--,0.00,0,
106/08/11,0,0,--,--,--,--,0.00,0,
106/08/14,12000,206400,17.20,17.20,17.20,17.20,X0.00,4,
106/08/15,0,0,--,--,--,--,0.00,0,
106/08/16,4000,68200,17.20,17.20,17.00,17.00,X0.00,2,
106/08/17,5000,85200,16.70,17.50,16.70,17.50,+0.50,3,
106/08/18,0,0,--,--,--,--,0.00,0,
106/08/21,1000,17550,17.55,17.55,17.55,17.55,X0.00,1,
106/08/22,0,0,--,--,--,--,0.00,0,
106/08/23,0,0,--,--,--,--,0.00,0,
106/08/24,1000,17600,17.60,17.60,17.60,17.60,X0.00,1,
106/08/25,9000,159700,17.60,18.40,17.60,18.40,+0.80,4,
106/08/28,0,0,--,--,--,--,0.00,0,
106/08/29,17000,313650,18.45,18.45,18.45,18.45,X0.00,2,
106/08/30,0,0,--,--,--,--,0.00,0,
106/08/31,0,0,--,--,--,--,0.00,0,
106/07/03,9000,163600,18.15,18.40,18.15,18.40,X0.00,2,
106/07/04,0,0,--,--,--,--,0.00,0,
106/07/05,0,0,--,--,--,--,0.00,0,
106/07/06,7000,127050,18.15,18.15,18.15,18.15,X0.00,1,
106/07/07,0,0,--,--,--,--,0.00,0,
106/07/10,0,0,--,--,--,--,0.00,0,
106/07/11,6000,108900,18.15,18.15,18.15,18.15,X0.00,1,
106/07/12,1000,18200,18.20,18.20,18.20,18.20,+0.05,1,
106/07/13,8000,145600,18.20,18.20,18.20,18.20,0.00,2,
106/07/14,3000,54600,18.20,18.20,18.20,18.20,0.00,1,
106/07/17,5000,91000,18.20,18.20,18.20,18.20,0.00,2,
106/07/18,2006000,36509200,18.20,18.20,18.20,18.20,0.00,10,
106/07/19,1012018,18420217,18.50,18.65,18.10,18.20,0.00,19,
106/07/20,10000,183600,18.00,18.40,18.00,18.40,+0.20,3,
106/07/21,2143,38616,18.10,18.10,18.00,18.00,-0.40,6,
106/07/24,3000,53800,17.90,18.20,17.70,18.20,+0.20,3,
106/07/25,2000,34900,17.35,17.55,17.35,17.55,X0.00,2,
106/07/26,12000,213000,17.75,17.75,17.75,17.75,+0.20,1,
106/07/27,2000,35750,17.85,17.90,17.85,17.90,+0.15,2,
106/07/28,14,250,--,--,--,--,0.00,1,
106/07/31,0,0,--,--,--,--,0.00,0,
106/06/01,19000,349400,18.35,18.90,18.00,18.00,X0.00,12,
106/06/02,51206,928554,18.20,18.80,17.70,18.00,0.00,20,
106/06/03,4611,83392,18.10,18.30,18.10,18.30,+0.30,5,
106/06/05,0,0,--,--,--,--,0.00,0,
106/06/06,1000,18600,18.60,18.60,18.60,18.60,X0.00,1,
106/06/07,5280,93322,18.45,18.45,17.50,17.50,-1.10,5,
106/06/08,100143,1770595,17.50,18.50,17.25,17.60,+0.10,57,
106/06/09,7000,123250,17.60,17.75,17.50,17.50,-0.10,7,
106/06/12,0,0,--,--,--,--,0.00,0,
106/06/13,1290,22688,17.70,17.70,17.70,17.70,X0.00,2,
106/06/14,1000,17700,17.70,17.70,17.70,17.70,0.00,1,
106/06/15,0,0,--,--,--,--,0.00,0,
106/06/16,2001,35667,17.85,17.85,17.80,17.80,X0.00,3,
106/06/19,0,0,--,--,--,--,0.00,0,
106/06/20,6000,105250,17.50,17.75,17.50,17.75,X0.00,5,
106/06/21,3000,56750,18.85,19.00,18.85,19.00,+1.25,3,
106/06/22,8000,147750,18.60,18.60,18.05,18.05,-0.95,3,
106/06/23,0,0,--,--,--,--,0.00,0,
106/06/26,10000,180950,18.05,18.10,18.05,18.10,X0.00,5,
106/06/27,0,0,--,--,--,--,0.00,0,
106/06/28,0,0,--,--,--,--,0.00,0,
106/06/29,11000,199550,18.15,18.15,18.05,18.05,X0.00,2,
106/06/30,0,0,--,--,--,--,0.00,0,
106/05/02,1002,18936,18.90,18.90,18.90,18.90,+0.30,2,
106/05/03,0,0,--,--,--,--,0.00,0,
106/05/04,0,0,--,--,--,--,0.00,0,
106/05/05,1000,19300,19.30,19.30,19.30,19.30,X0.00,1,
106/05/08,4002,75136,19.00,19.00,18.70,18.70,-0.60,6,
106/05/09,0,0,--,--,--,--,0.00,0,
106/05/10,0,0,--,--,--,--,0.00,0,
106/05/11,6191,117464,18.95,19.00,18.95,19.00,X0.00,3,
106/05/12,1000,18750,18.75,18.75,18.75,18.75,-0.25,1,
106/05/15,0,0,--,--,--,--,0.00,0,
106/05/16,0,0,--,--,--,--,0.00,0,
106/05/17,2000,38150,19.05,19.10,19.05,19.10,X0.00,2,
106/05/18,1000,19100,19.10,19.10,19.10,19.10,0.00,1,
106/05/19,1000,19150,19.15,19.15,19.15,19.15,+0.05,1,
106/05/22,656,11348,--,--,--,--,0.00,2,
106/05/23,17000,322500,19.00,19.00,18.75,18.75,X0.00,3,
106/05/24,6000,113350,18.90,18.90,18.85,18.90,+0.15,4,
106/05/25,1,20,--,--,--,--,0.00,1,
106/05/26,7000,132950,18.95,19.00,18.95,19.00,X0.00,2,
106/05/31,0,0,--,--,--,--,0.00,0,
106/04/05,0,0,--,--,--,--,0.00,0,
106/04/06,7000,135150,19.30,19.35,19.30,19.30,X0.00,3,
106/04/07,0,0,--,--,--,--,0.00,0,
106/04/10,3000,56950,19.00,19.00,18.95,18.95,X0.00,2,
106/04/11,0,0,--,--,--,--,0.00,0,
106/04/12,7000,133000,19.00,19.00,19.00,19.00,X0.00,1,
106/04/13,0,0,--,--,--,--,0.00,0,
106/04/14,0,0,--,--,--,--,0.00,0,
106/04/17,0,0,--,--,--,--,0.00,0,
106/04/18,12000,232800,19.40,19.40,19.40,19.40,X0.00,1,
106/04/19,0,0,--,--,--,--,0.00,0,
106/04/20,3010,58188,19.30,19.40,19.30,19.40,X0.00,3,
106/04/21,1001,19368,19.35,19.35,19.35,19.35,-0.05,2,
106/04/24,0,0,--,--,--,--,0.00,0,
106/04/25,6000,116400,19.40,19.40,19.40,19.40,X0.00,1,
106/04/26,9000,173800,19.45,19.45,18.90,19.25,-0.15,5,
106/04/27,2000,38550,19.25,19.30,19.25,19.30,+0.05,2,
106/04/28,3000,57200,19.30,19.30,18.60,18.60,-0.70,2,
106/02/02,2384,47449,20.00,20.00,20.00,20.00,X0.00,3,
106/02/03,20000,404000,20.20,20.20,20.20,20.20,+0.20,1,
106/02/06,2000,40450,20.25,20.25,20.20,20.20,0.00,2,
106/02/07,4000,78550,19.80,19.80,19.50,19.50,-0.70,4,
106/02/08,16000,313000,19.60,19.60,19.00,19.00,-0.50,2,
106/02/09,1399,26140,18.70,18.70,18.70,18.70,-0.30,3,
106/02/10,3181,59962,18.85,18.90,18.85,18.90,+0.20,4,
106/02/13,6000,114050,19.05,19.05,19.00,19.00,+0.10,2,
106/02/14,31000,589000,19.00,19.00,19.00,19.00,0.00,3,
106/02/15,2000,38000,19.00,19.00,19.00,19.00,0.00,2,
106/02/16,0,0,--,--,--,--,0.00,0,
106/02/17,26000,499000,19.20,19.20,19.00,19.00,X0.00,2,
106/02/18,3,62,--,--,--,--,0.00,1,
106/02/20,0,0,--,--,--,--,0.00,0,
106/02/21,15000,288000,19.20,19.20,19.20,19.20,X0.00,1,
106/02/22,5000,96500,19.30,19.30,19.30,19.30,+0.10,1,
106/02/23,0,0,--,--,--,--,0.00,0,
106/02/24,8000,154400,19.30,19.30,19.30,19.30,X0.00,1,
106/01/03,16000,305600,19.10,19.10,19.10,19.10,+0.10,1,
106/01/04,22000,420200,19.10,19.10,19.10,19.10,0.00,1,
106/01/05,2000,39100,19.55,19.55,19.55,19.55,+0.45,2,
106/01/06,0,0,--,--,--,--,0.00,0,
106/01/09,0,0,--,--,--,--,0.00,0,
106/01/10,15000,294000,19.60,19.60,19.60,19.60,X0.00,1,
106/01/11,0,0,--,--,--,--,0.00,0,
106/01/12,2000,39300,19.65,19.65,19.65,19.65,X0.00,1,
106/01/13,0,0,--,--,--,--,0.00,0,
106/01/16,0,0,--,--,--,--,0.00,0,
106/01/17,0,0,--,--,--,--,0.00,0,
106/01/18,43001,839618,19.60,19.70,19.20,19.50,X0.00,20,
106/01/19,2155,40106,18.60,18.60,18.60,18.60,-0.90,3,
106/01/20,12000,225600,18.80,18.80,18.80,18.80,+0.20,1,
106/01/23,25384,479834,18.90,18.90,18.90,18.90,+0.10,2,
106/01/24,0,0,--,--,--,--,0.00,0,
105/12/01,7001,133868,19.00,19.25,19.00,19.20,0.00,4,
105/12/02,32000,615650,19.20,19.45,19.20,19.20,0.00,15,
105/12/05,0,0,--,--,--,--,0.00,0,
105/12/06,25000,485000,19.40,19.40,19.40,19.40,X0.00,2,
105/12/07,2100,40755,19.40,19.40,19.40,19.40,0.00,2,
105/12/08,9000,179100,19.90,19.90,19.90,19.90,+0.50,1,
105/12/09,14000,277700,19.70,19.90,19.70,19.90,0.00,5,
105/12/12,3010,58589,19.50,19.50,19.45,19.45,-0.45,4,
105/12/13,0,0,--,--,--,--,0.00,0,
105/12/14,2000,38850,19.40,19.45,19.40,19.45,X0.00,2,
105/12/15,0,0,--,--,--,--,0.00,0,
105/12/16,18000,345250,19.30,19.30,18.50,18.50,X0.00,4,
105/12/19,1000,19650,19.65,19.65,19.65,19.65,+1.15,1,
105/12/20,4,86,--,--,--,--,0.00,1,
105/12/21,0,0,--,--,--,--,0.00,0,
105/12/22,0,0,--,--,--,--,0.00,0,
105/12/23,3228,61332,19.00,19.00,19.00,19.00,X0.00,2,
105/12/26,11000,209000,19.00,19.00,19.00,19.00,0.00,1,
105/12/27,1,19,--,--,--,--,0.00,1,
105/12/28,0,0,--,--,--,--,0.00,0,
105/12/29,0,0,--,--,--,--,0.00,0,
105/12/30,3000,56950,18.95,19.00,18.95,19.00,X0.00,2,
105/11/01,3000,57050,19.05,19.05,19.00,19.00,0.00,2,
105/11/02,0,0,--,--,--,--,0.00,0,
105/11/03,13000,248300,19.10,19.10,19.10,19.10,X0.00,2,
105/11/04,7000,133700,19.10,19.10,19.10,19.10,0.00,1,
105/11/07,5000,95150,19.00,19.10,19.00,19.10,0.00,3,
105/11/08,0,0,--,--,--,--,0.00,0,
105/11/09,0,0,--,--,--,--,0.00,0,
105/11/10,15000,289500,19.30,19.30,19.30,19.30,X0.00,1,
105/11/11,0,0,--,--,--,--,0.00,0,
105/11/14,0,0,--,--,--,--,0.00,0,
105/11/15,21000,397800,19.20,19.20,18.10,18.40,X0.00,10,
105/11/16,11000,203900,18.50,18.80,18.40,18.40,0.00,4,
105/11/17,6000,110150,18.40,18.40,18.15,18.15,-0.25,2,
105/11/18,8000,147000,18.35,18.45,18.35,18.45,+0.30,3,
105/11/21,0,0,--,--,--,--,0.00,0,
105/11/22,15200,280010,18.50,18.50,18.05,18.30,X0.00,5,
105/11/23,6000,109800,18.30,18.30,18.30,18.30,0.00,1,
105/11/24,0,0,--,--,--,--,0.00,0,
105/11/25,3000,57200,19.00,19.10,19.00,19.10,X0.00,3,
105/11/28,17000,326400,19.20,19.20,19.20,19.20,+0.10,2,
105/11/29,0,0,--,--,--,--,0.00,0,
105/11/30,6000,115200,19.20,19.20,19.20,19.20,X0.00,1,
105/10/03,35000,654050,18.55,18.75,18.55,18.75,+0.05,9,
105/10/04,26000,483500,18.65,18.70,18.50,18.50,-0.25,14,
105/10/05,24000,446400,18.60,18.60,18.60,18.60,+0.10,13,
105/10/06,17000,316900,18.60,18.75,18.60,18.65,+0.05,8,
105/10/07,31000,574900,18.60,18.60,18.50,18.55,-0.10,12,
105/10/11,34000,621300,18.10,18.50,18.00,18.50,-0.05,8,
105/10/12,28000,511450,18.50,18.50,18.15,18.20,-0.30,8,
105/10/13,38000,694950,18.65,18.65,18.25,18.60,+0.40,12,
105/10/14,4000,74400,18.60,18.60,18.60,18.60,0.00,2,
105/10/17,24000,436250,18.10,18.70,18.10,18.55,-0.05,6,
105/10/18,4627,85771,18.75,18.80,18.75,18.75,+0.20,5,
105/10/19,46527,864175,18.50,18.70,18.50,18.60,-0.15,10,
105/10/20,3027,56286,18.60,18.60,18.60,18.60,0.00,4,
105/10/21,4126,78693,19.70,19.70,18.45,19.15,+0.55,5,
105/10/24,3000,56250,18.55,18.90,18.55,18.90,-0.25,3,
105/10/25,0,0,--,--,--,--,0.00,0,
105/10/26,6000,113400,18.90,18.90,18.90,18.90,X0.00,2,
105/10/27,0,0,--,--,--,--,0.00,0,
105/10/28,2000,39300,19.65,19.65,19.65,19.65,X0.00,2,
105/10/31,1000,19000,19.00,19.00,19.00,19.00,-0.65,1,
105/09/01,358,6229,--,--,--,--,0.00,1,
105/09/02,9001,168268,18.65,18.70,18.65,18.70,X0.00,3,
105/09/05,2010,36677,18.25,18.25,18.25,18.25,-0.45,3,
105/09/06,1359,25962,19.25,19.25,19.25,19.25,+1.00,3,
105/09/07,23000,440200,19.35,19.35,18.55,18.80,-0.45,6,
105/09/08,20000,374000,18.70,18.70,18.70,18.70,-0.10,7,
